,ARS,BL_name,ADE2,ADE3,ADE4,ADE5,ADE6,EF5_Verbandsbezeichnung,GEM_TYPE,ADE2_LAND,ADE2_LAND,ADE3_REG_BEZ,ADE3_REG_BEZ,ADE4_KREIS,ADE4_KREIS,ADE5_VERB_GEM,ADE5_VERB_GEM,ADE6_GEMEINDE,ADE6_GEMEINDE,EF1_Satzart,Fläche in ha,Fläche in ha,Fläche in ha,"Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, männlich","Bevölkerung, männlich","Bevölkerung, männlich",Neue Postleitzahl,Neue Postleitzahl,Finanzamtsbezirk,Finanzamtsbezirk,Gerichtsbarkeit,Gerichtsbarkeit,Arbeitsagenturbezirk,Arbeitsagenturbezirk,Bundestagswahlkreise,Bundestagswahlkreise
,,,,,,,,,,mean,count,mean,count,mean,count,mean,count,mean,count,count,sum,median,mean,sum,median,mean,sum,median,mean,nunique,unique,nunique,unique,nunique,unique,nunique,unique,nunique,unique
1634,033555404041,Niedersachsen,03,3,55,5404,041,Westergellersen,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5404.0,1,41.0,1,1,2037,2037.0,2037.0,2304,2304.0,2304.0,1129,1129.0,1129.0,1,['21394     '],1,[2333],1,[25072],1,[51010],1,[37]
1635,033555405006,Niedersachsen,03,3,55,5405,006,Barnstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5405.0,1,6.0,1,1,1977,1977.0,1977.0,765,765.0,765.0,375,375.0,375.0,1,['21406     '],1,[2333],1,[25072],1,[51010],1,[37]
1636,033555405014,Niedersachsen,03,3,55,5405,014,Deutsch Evern,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5405.0,1,14.0,1,1,1125,1125.0,1125.0,3776,3776.0,3776.0,1841,1841.0,1841.0,1,['21407     '],1,[2333],1,[25072],1,[51010],1,[37]
1637,033555405016,Niedersachsen,03,3,55,5405,016,Embsen,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5405.0,1,16.0,1,1,2282,2282.0,2282.0,2830,2830.0,2830.0,1403,1403.0,1403.0,1,['21409     '],1,[2333],1,[25072],1,[51010],1,[37]
1638,033555405024,Niedersachsen,03,3,55,5405,024,Melbeck,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5405.0,1,24.0,1,1,1635,1635.0,1635.0,3505,3505.0,3505.0,1722,1722.0,1722.0,1,['21406     '],1,[2333],1,[25072],1,[51010],1,[37]
1639,033555406005,Niedersachsen,03,3,55,5406,005,Barendorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5406.0,1,5.0,1,1,931,931.0,931.0,2491,2491.0,2491.0,1238,1238.0,1238.0,1,['21397     '],1,[2333],1,[25072],1,[51010],1,[37]
1640,033555406026,Niedersachsen,03,3,55,5406,026,Neetze,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5406.0,1,26.0,1,1,2686,2686.0,2686.0,2930,2930.0,2930.0,1460,1460.0,1460.0,1,['21398*****'],1,[2333],1,[25072],1,[51010],1,[37]
1641,033555406030,Niedersachsen,03,3,55,5406,030,Reinstorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5406.0,1,30.0,1,1,3048,3048.0,3048.0,1283,1283.0,1283.0,614,614.0,614.0,1,['21400     '],1,[2333],1,[25072],1,[51010],1,[37]
1642,033555406036,Niedersachsen,03,3,55,5406,036,Thomasburg,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5406.0,1,36.0,1,1,2674,2674.0,2674.0,1363,1363.0,1363.0,695,695.0,695.0,1,['21401     '],1,[2333],1,[25072],1,[51010],1,[37]
1643,033555406038,Niedersachsen,03,3,55,5406,038,Vastorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5406.0,1,38.0,1,1,2197,2197.0,2197.0,836,836.0,836.0,429,429.0,429.0,1,['21397     '],1,[2333],1,[25072],1,[51010],1,[37]
1644,033555406040,Niedersachsen,03,3,55,5406,040,Wendisch Evern,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5406.0,1,40.0,1,1,1489,1489.0,1489.0,1815,1815.0,1815.0,910,910.0,910.0,1,['21403     '],1,[2333],1,[25072],1,[51010],1,[37]
1645,033555407003,Niedersachsen,03,3,55,5407,003,"Artlenburg, Flecken",Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5407.0,1,3.0,1,1,1183,1183.0,1183.0,1816,1816.0,1816.0,914,914.0,914.0,1,['21380     '],1,[2333],1,[25072],1,[51010],1,[37]
1646,033555407011,Niedersachsen,03,3,55,5407,011,Brietlingen,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5407.0,1,11.0,1,1,1986,1986.0,1986.0,3525,3525.0,3525.0,1757,1757.0,1757.0,1,['21382     '],1,[2333],1,[25072],1,[51010],1,[37]
1647,033555407015,Niedersachsen,03,3,55,5407,015,Echem,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5407.0,1,15.0,1,1,1072,1072.0,1072.0,1084,1084.0,1084.0,546,546.0,546.0,1,['21379     '],1,[2333],1,[25072],1,[51010],1,[37]
1648,033555407018,Niedersachsen,03,3,55,5407,018,Hittbergen,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5407.0,1,18.0,1,1,1462,1462.0,1462.0,968,968.0,968.0,464,464.0,464.0,1,['21522     '],1,[2333],1,[25072],1,[51010],1,[37]
1649,033555407019,Niedersachsen,03,3,55,5407,019,Hohnstorf (Elbe),Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5407.0,1,19.0,1,1,1018,1018.0,1018.0,2367,2367.0,2367.0,1178,1178.0,1178.0,1,['21522     '],1,[2333],1,[25072],1,[51010],1,[37]
1650,033555407021,Niedersachsen,03,3,55,5407,021,Lüdersburg,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5407.0,1,21.0,1,1,1905,1905.0,1905.0,680,680.0,680.0,345,345.0,345.0,1,['21379     '],1,[2333],1,[25072],1,[51010],1,[37]
1651,033555407032,Niedersachsen,03,3,55,5407,032,Rullstorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5407.0,1,32.0,1,1,2286,2286.0,2286.0,1935,1935.0,1935.0,922,922.0,922.0,1,['21379     '],1,[2333],1,[25072],1,[51010],1,[37]
1652,033555407033,Niedersachsen,03,3,55,5407,033,Scharnebeck,Kreisangehörige Gemeinde,3.0,1,3.0,1,55.0,1,5407.0,1,33.0,1,1,2690,2690.0,2690.0,3477,3477.0,3477.0,1749,1749.0,1749.0,1,['21379     '],1,[2333],1,[25072],1,[51010],1,[37]
1653,033560002002,Niedersachsen,03,3,56,0002,002,Grasberg,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,2.0,1,2.0,1,1,5577,5577.0,5577.0,8088,8088.0,8088.0,3957,3957.0,3957.0,1,['28879     '],1,[2336],1,[27092],1,[14090],1,[34]
1654,033560005005,Niedersachsen,03,3,56,0005,005,Lilienthal,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,5.0,1,5.0,1,1,7253,7253.0,7253.0,20293,20293.0,20293.0,9732,9732.0,9732.0,1,['28865     '],1,[2336],1,[27092],1,[14090],1,[34]
1655,033560007007,Niedersachsen,03,3,56,0007,007,"Osterholz-Scharmbeck, Stadt",Stadt,3.0,1,3.0,1,56.0,1,7.0,1,7.0,1,1,14717,14717.0,14717.0,30717,30717.0,30717.0,14960,14960.0,14960.0,1,['27711     '],1,[2336],1,[27092],1,[14090],1,[34]
1656,033560008008,Niedersachsen,03,3,56,0008,008,Ritterhude,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,8.0,1,8.0,1,1,3295,3295.0,3295.0,14942,14942.0,14942.0,7338,7338.0,7338.0,1,['27721     '],1,[2336],1,[27092],1,[14090],1,[34]
1657,033560009009,Niedersachsen,03,3,56,0009,009,Schwanewede,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,9.0,1,9.0,1,1,13257,13257.0,13257.0,20599,20599.0,20599.0,10079,10079.0,10079.0,1,['28790     '],1,[2336],1,[27092],1,[14090],1,[34]
1658,033560011011,Niedersachsen,03,3,56,0011,011,Worpswede,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,11.0,1,11.0,1,1,7638,7638.0,7638.0,9761,9761.0,9761.0,4686,4686.0,4686.0,1,['27726     '],1,[2336],1,[27092],1,[14090],1,[34]
1659,033565401001,Niedersachsen,03,3,56,5401,001,Axstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,5401.0,1,1.0,1,1,1074,1074.0,1074.0,1227,1227.0,1227.0,612,612.0,612.0,1,['27729     '],1,[2336],1,[27092],1,[14090],1,[34]
1660,033565401003,Niedersachsen,03,3,56,5401,003,Hambergen,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,5401.0,1,3.0,1,1,3033,3033.0,3033.0,5706,5706.0,5706.0,2806,2806.0,2806.0,1,['27729     '],1,[2336],1,[27092],1,[14090],1,[34]
1661,033565401004,Niedersachsen,03,3,56,5401,004,Holste,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,5401.0,1,4.0,1,1,3537,3537.0,3537.0,1419,1419.0,1419.0,717,717.0,717.0,1,['27729     '],1,[2336],1,[27092],1,[14090],1,[34]
1662,033565401006,Niedersachsen,03,3,56,5401,006,Lübberstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,5401.0,1,6.0,1,1,1237,1237.0,1237.0,691,691.0,691.0,358,358.0,358.0,1,['27729     '],1,[2336],1,[27092],1,[14090],1,[34]
1663,033565401010,Niedersachsen,03,3,56,5401,010,Vollersode,Kreisangehörige Gemeinde,3.0,1,3.0,1,56.0,1,5401.0,1,10.0,1,1,4649,4649.0,4649.0,3044,3044.0,3044.0,1567,1567.0,1567.0,1,['27729     '],1,[2336],1,[27092],1,[14090],1,[34]
1664,033570008008,Niedersachsen,03,3,57,0008,008,"Bremervörde, Stadt",Stadt,3.0,1,3.0,1,57.0,1,8.0,1,8.0,1,1,15042,15042.0,15042.0,19023,19023.0,19023.0,9534,9534.0,9534.0,1,['27432     '],1,[2352],1,[26012],1,[67050],1,[30]
1665,033570016016,Niedersachsen,03,3,57,0016,016,Gnarrenburg,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,16.0,1,16.0,1,1,12323,12323.0,12323.0,9200,9200.0,9200.0,4696,4696.0,4696.0,1,['27442     '],1,[2352],1,[26012],1,[67050],1,[30]
1666,033570039039,Niedersachsen,03,3,57,0039,039,"Rotenburg (Wümme), Stadt",Stadt,3.0,1,3.0,1,57.0,1,39.0,1,39.0,1,1,9906,9906.0,9906.0,22789,22789.0,22789.0,11185,11185.0,11185.0,1,['27356     '],1,[2340],1,[27102],1,[67270],1,[35]
1667,033570041041,Niedersachsen,03,3,57,0041,041,Scheeßel,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,41.0,1,41.0,1,1,15001,15001.0,15001.0,13019,13019.0,13019.0,6554,6554.0,6554.0,1,['27383     '],1,[2340],1,[27102],1,[67270],1,[35]
1668,033570051051,Niedersachsen,03,3,57,0051,051,"Visselhövede, Stadt",Stadt,3.0,1,3.0,1,57.0,1,51.0,1,51.0,1,1,15920,15920.0,15920.0,9747,9747.0,9747.0,4780,4780.0,4780.0,1,['27374     '],1,[2340],1,[27102],1,[67270],1,[35]
1669,033575401006,Niedersachsen,03,3,57,5401,006,Bothel,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5401.0,1,6.0,1,1,1671,1671.0,1671.0,2475,2475.0,2475.0,1240,1240.0,1240.0,1,['27386     '],1,[2340],1,[27102],1,[67270],1,[35]
1670,033575401009,Niedersachsen,03,3,57,5401,009,Brockel,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5401.0,1,9.0,1,1,2520,2520.0,2520.0,1407,1407.0,1407.0,706,706.0,706.0,1,['27386     '],1,[2340],1,[27102],1,[67270],1,[35]
1671,033575401024,Niedersachsen,03,3,57,5401,024,Hemsbünde,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5401.0,1,24.0,1,1,2236,2236.0,2236.0,1219,1219.0,1219.0,615,615.0,615.0,1,['27386     '],1,[2340],1,[27102],1,[67270],1,[35]
1672,033575401025,Niedersachsen,03,3,57,5401,025,Hemslingen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5401.0,1,25.0,1,1,2758,2758.0,2758.0,1486,1486.0,1486.0,743,743.0,743.0,1,['27386     '],1,[2340],1,[27102],1,[67270],1,[35]
1673,033575401031,Niedersachsen,03,3,57,5401,031,Kirchwalsede,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5401.0,1,31.0,1,1,3691,3691.0,3691.0,1244,1244.0,1244.0,646,646.0,646.0,1,['27386     '],1,[2340],1,[27102],1,[67270],1,[35]
1674,033575401054,Niedersachsen,03,3,57,5401,054,Westerwalsede,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5401.0,1,54.0,1,1,2018,2018.0,2018.0,769,769.0,769.0,375,375.0,375.0,1,['27386     '],1,[2340],1,[27102],1,[67270],1,[35]
1675,033575402015,Niedersachsen,03,3,57,5402,015,Fintel,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5402.0,1,15.0,1,1,3614,3614.0,3614.0,2985,2985.0,2985.0,1440,1440.0,1440.0,1,['27389     '],1,[2340],1,[27102],1,[67270],1,[35]
1676,033575402023,Niedersachsen,03,3,57,5402,023,Helvesiek,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5402.0,1,23.0,1,1,2179,2179.0,2179.0,864,864.0,864.0,437,437.0,437.0,1,['27389     '],1,[2340],1,[27102],1,[67270],1,[35]
1677,033575402033,Niedersachsen,03,3,57,5402,033,Lauenbrück,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5402.0,1,33.0,1,1,2202,2202.0,2202.0,2615,2615.0,2615.0,1282,1282.0,1282.0,1,['27389     '],1,[2340],1,[27102],1,[67270],1,[35]
1678,033575402046,Niedersachsen,03,3,57,5402,046,Stemmen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5402.0,1,46.0,1,1,2473,2473.0,2473.0,821,821.0,821.0,424,424.0,424.0,1,['27389     '],1,[2340],1,[27102],1,[67270],1,[35]
1679,033575402049,Niedersachsen,03,3,57,5402,049,Vahlde,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5402.0,1,49.0,1,1,1762,1762.0,1762.0,691,691.0,691.0,348,348.0,348.0,1,['27389     '],1,[2340],1,[27102],1,[67270],1,[35]
1680,033575403002,Niedersachsen,03,3,57,5403,002,Alfstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5403.0,1,2.0,1,1,1622,1622.0,1622.0,853,853.0,853.0,420,420.0,420.0,1,['27432     '],1,[2352],1,[26012],1,[67050],1,[30]
1681,033575403004,Niedersachsen,03,3,57,5403,004,Basdahl,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5403.0,1,4.0,1,1,3244,3244.0,3244.0,1442,1442.0,1442.0,716,716.0,716.0,1,['27432     '],1,[2352],1,[26012],1,[67050],1,[30]
1682,033575403012,Niedersachsen,03,3,57,5403,012,Ebersdorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5403.0,1,12.0,1,1,2893,2893.0,2893.0,1056,1056.0,1056.0,538,538.0,538.0,1,['27432     '],1,[2352],1,[26012],1,[67050],1,[30]
1683,033575403027,Niedersachsen,03,3,57,5403,027,Hipstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5403.0,1,27.0,1,1,2943,2943.0,2943.0,1225,1225.0,1225.0,612,612.0,612.0,1,['27432     '],1,[2352],1,[26012],1,[67050],1,[30]
1684,033575403035,Niedersachsen,03,3,57,5403,035,Oerel,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5403.0,1,35.0,1,1,3385,3385.0,3385.0,1932,1932.0,1932.0,942,942.0,942.0,1,['27432     '],1,[2352],1,[26012],1,[67050],1,[30]
1685,033575404003,Niedersachsen,03,3,57,5404,003,Anderlingen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5404.0,1,3.0,1,1,3575,3575.0,3575.0,865,865.0,865.0,455,455.0,455.0,1,['27446     '],1,[2352],1,[26012],1,[67050],1,[30]
1686,033575404011,Niedersachsen,03,3,57,5404,011,Deinstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5404.0,1,11.0,1,1,2027,2027.0,2027.0,642,642.0,642.0,318,318.0,318.0,1,['27446     '],1,[2352],1,[26012],1,[67050],1,[30]
1687,033575404014,Niedersachsen,03,3,57,5404,014,Farven,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5404.0,1,14.0,1,1,2553,2553.0,2553.0,637,637.0,637.0,349,349.0,349.0,1,['27446     '],1,[2352],1,[26012],1,[67050],1,[30]
1688,033575404036,Niedersachsen,03,3,57,5404,036,Ostereistedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5404.0,1,36.0,1,1,2847,2847.0,2847.0,951,951.0,951.0,508,508.0,508.0,1,['27404     '],1,[2352],1,[26012],1,[67210],1,[30]
1689,033575404038,Niedersachsen,03,3,57,5404,038,Rhade,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5404.0,1,38.0,1,1,2456,2456.0,2456.0,1079,1079.0,1079.0,541,541.0,541.0,1,['27404     '],1,[2352],1,[26012],1,[67210],1,[30]
1690,033575404040,Niedersachsen,03,3,57,5404,040,Sandbostel,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5404.0,1,40.0,1,1,3158,3158.0,3158.0,799,799.0,799.0,417,417.0,417.0,1,['27446     '],1,[2352],1,[26012],1,[67050],1,[30]
1691,033575404042,Niedersachsen,03,3,57,5404,042,Seedorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5404.0,1,42.0,1,1,1875,1875.0,1875.0,939,939.0,939.0,595,595.0,595.0,1,['27404     '],1,[2352],1,[26012],1,[67210],1,[30]
1692,033575404043,Niedersachsen,03,3,57,5404,043,Selsingen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5404.0,1,43.0,1,1,4214,4214.0,4214.0,3642,3642.0,3642.0,1828,1828.0,1828.0,1,['27446     '],1,[2352],1,[26012],1,[67050],1,[30]
1693,033575405017,Niedersachsen,03,3,57,5405,017,Groß Meckelsen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,17.0,1,1,1236,1236.0,1236.0,515,515.0,515.0,264,264.0,264.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1694,033575405019,Niedersachsen,03,3,57,5405,019,Hamersen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,19.0,1,1,1361,1361.0,1361.0,547,547.0,547.0,269,269.0,269.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1695,033575405029,Niedersachsen,03,3,57,5405,029,Kalbe,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,29.0,1,1,1027,1027.0,1027.0,601,601.0,601.0,312,312.0,312.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1696,033575405032,Niedersachsen,03,3,57,5405,032,Klein Meckelsen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,32.0,1,1,1468,1468.0,1468.0,921,921.0,921.0,462,462.0,462.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1697,033575405034,Niedersachsen,03,3,57,5405,034,Lengenbostel,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,34.0,1,1,505,505.0,505.0,511,511.0,511.0,279,279.0,279.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1698,033575405044,Niedersachsen,03,3,57,5405,044,Sittensen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,44.0,1,1,1853,1853.0,1853.0,6261,6261.0,6261.0,3076,3076.0,3076.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1699,033575405048,Niedersachsen,03,3,57,5405,048,Tiste,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,48.0,1,1,2397,2397.0,2397.0,891,891.0,891.0,463,463.0,463.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1700,033575405050,Niedersachsen,03,3,57,5405,050,Vierden,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,50.0,1,1,2134,2134.0,2134.0,751,751.0,751.0,375,375.0,375.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1701,033575405056,Niedersachsen,03,3,57,5405,056,Wohnste,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5405.0,1,56.0,1,1,1923,1923.0,1923.0,778,778.0,778.0,417,417.0,417.0,1,['27419     '],1,[2352],1,[26142],1,[67210],1,[30]
1702,033575406001,Niedersachsen,03,3,57,5406,001,Ahausen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5406.0,1,1.0,1,1,3462,3462.0,3462.0,1908,1908.0,1908.0,952,952.0,952.0,1,['27367     '],1,[2340],1,[27102],1,[67270],1,[35]
1703,033575406005,Niedersachsen,03,3,57,5406,005,Bötersen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5406.0,1,5.0,1,1,1993,1993.0,1993.0,1099,1099.0,1099.0,571,571.0,571.0,1,['27367     '],1,[2340],1,[27102],1,[67270],1,[35]
1704,033575406020,Niedersachsen,03,3,57,5406,020,Hassendorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5406.0,1,20.0,1,1,1171,1171.0,1171.0,1195,1195.0,1195.0,602,602.0,602.0,1,['27367     '],1,[2340],1,[27102],1,[67270],1,[35]
1705,033575406022,Niedersachsen,03,3,57,5406,022,Hellwege,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5406.0,1,22.0,1,1,2753,2753.0,2753.0,1138,1138.0,1138.0,557,557.0,557.0,1,['27367     '],1,[2340],1,[27102],1,[67270],1,[35]
1706,033575406028,Niedersachsen,03,3,57,5406,028,Horstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5406.0,1,28.0,1,1,2258,2258.0,2258.0,1269,1269.0,1269.0,643,643.0,643.0,1,['27367     '],1,[2340],1,[27102],1,[67270],1,[35]
1707,033575406037,Niedersachsen,03,3,57,5406,037,Reeßum,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5406.0,1,37.0,1,1,2853,2853.0,2853.0,1819,1819.0,1819.0,899,899.0,899.0,1,['27367     '],1,[2340],1,[27102],1,[67270],1,[35]
1708,033575406045,Niedersachsen,03,3,57,5406,045,Sottrum,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5406.0,1,45.0,1,1,2861,2861.0,2861.0,6763,6763.0,6763.0,3346,3346.0,3346.0,1,['27367     '],1,[2340],1,[27102],1,[67270],1,[35]
1709,033575407007,Niedersachsen,03,3,57,5407,007,Breddorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5407.0,1,7.0,1,1,3652,3652.0,3652.0,1050,1050.0,1050.0,558,558.0,558.0,1,['27412*****'],1,[2352],1,[26142],1,[67210],1,[30]
1710,033575407010,Niedersachsen,03,3,57,5407,010,Bülstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5407.0,1,10.0,1,1,2560,2560.0,2560.0,775,775.0,775.0,399,399.0,399.0,1,['27412     '],1,[2352],1,[26142],1,[67210],1,[30]
1711,033575407026,Niedersachsen,03,3,57,5407,026,Hepstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5407.0,1,26.0,1,1,2993,2993.0,2993.0,1016,1016.0,1016.0,493,493.0,493.0,1,['27412     '],1,[2352],1,[26142],1,[67210],1,[30]
1712,033575407030,Niedersachsen,03,3,57,5407,030,Kirchtimke,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5407.0,1,30.0,1,1,1615,1615.0,1615.0,969,969.0,969.0,492,492.0,492.0,1,['27412     '],1,[2352],1,[26142],1,[67210],1,[30]
1713,033575407047,Niedersachsen,03,3,57,5407,047,Tarmstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5407.0,1,47.0,1,1,2654,2654.0,2654.0,4190,4190.0,4190.0,2112,2112.0,2112.0,1,['27412     '],1,[2352],1,[26142],1,[67210],1,[30]
1714,033575407052,Niedersachsen,03,3,57,5407,052,Vorwerk,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5407.0,1,52.0,1,1,2167,2167.0,2167.0,1009,1009.0,1009.0,527,527.0,527.0,1,['27412     '],1,[2352],1,[26142],1,[67210],1,[30]
1715,033575407053,Niedersachsen,03,3,57,5407,053,Westertimke,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5407.0,1,53.0,1,1,1204,1204.0,1204.0,446,446.0,446.0,218,218.0,218.0,1,['27412     '],1,[2352],1,[26142],1,[67210],1,[30]
1716,033575407055,Niedersachsen,03,3,57,5407,055,Wilstedt,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5407.0,1,55.0,1,1,1837,1837.0,1837.0,1781,1781.0,1781.0,917,917.0,917.0,1,['27412     '],1,[2352],1,[26142],1,[67210],1,[30]
1717,033575408013,Niedersachsen,03,3,57,5408,013,Elsdorf,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5408.0,1,13.0,1,1,4910,4910.0,4910.0,2066,2066.0,2066.0,1049,1049.0,1049.0,1,['27404     '],1,[2352],1,[26142],1,[67210],1,[30]
1718,033575408018,Niedersachsen,03,3,57,5408,018,Gyhum,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5408.0,1,18.0,1,1,4862,4862.0,4862.0,2461,2461.0,2461.0,1284,1284.0,1284.0,1,['27404     '],1,[2352],1,[26142],1,[67210],1,[30]
1719,033575408021,Niedersachsen,03,3,57,5408,021,Heeslingen,Kreisangehörige Gemeinde,3.0,1,3.0,1,57.0,1,5408.0,1,21.0,1,1,8246,8246.0,8246.0,4932,4932.0,4932.0,2508,2508.0,2508.0,1,['27404     '],1,[2352],1,[26142],1,[67210],1,[30]
1720,033575408057,Niedersachsen,03,3,57,5408,057,"Zeven, Stadt",Stadt,3.0,1,3.0,1,57.0,1,5408.0,1,57.0,1,1,7413,7413.0,7413.0,14376,14376.0,14376.0,7282,7282.0,7282.0,1,['27404     '],1,[2352],1,[26142],1,[67210],1,[30]
1721,033580002002,Niedersachsen,03,3,58,0002,002,Bispingen,Kreisangehörige Gemeinde,3.0,1,3.0,1,58.0,1,2.0,1,2.0,1,1,12848,12848.0,12848.0,6513,6513.0,6513.0,3231,3231.0,3231.0,1,['29646     '],1,[2341],1,[25092],1,[21230],1,[35]
1722,033580008008,Niedersachsen,03,3,58,0008,008,"Bad Fallingbostel, Stadt",Stadt,3.0,1,3.0,1,58.0,1,8.0,1,8.0,1,1,6402,6402.0,6402.0,12119,12119.0,12119.0,6014,6014.0,6014.0,1,['29683     '],1,[2341],1,[27162],1,[21170],1,[35]
1723,033580016016,Niedersachsen,03,3,58,0016,016,"Munster, Stadt",Stadt,3.0,1,3.0,1,58.0,1,16.0,1,16.0,1,1,19452,19452.0,19452.0,15413,15413.0,15413.0,7891,7891.0,7891.0,1,['29633     '],1,[2341],1,[25092],1,[21230],1,[35]
